Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
4141,2097233.054,08:17:10:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,federica final_wmv_3000kbps_720p.avi,,,,,,
4142,2097236.257,08:17:10:003,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,16.3760,16.3760,6.2647,20.7344,20.7344,5.6458,31.062605213234956,0.0,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.3352,5.0254,736.2736,-10.7669,2.1409,751.7326,951.8052,494.3452,748.1038,505.8957,,,,,,,,,,,,,,
4144,2097276.022,08:17:10:043,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,28.5067,28.5067,7.6125,19.4070,19.4070,5.288,0.0,36.66207568080998,31.225867834396364,20.409222399577974,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.3352,5.0254,736.2736,-10.7669,2.1409,751.7326,956.7530,487.0374,749.2883,505.1369,,,,,,,,,,,,,,
4146,2097315.764,08:17:10:083,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,23.1151,23.1151,6.1353,21.0238,21.0238,5.7135,0.0,0.0,10.455412885894447,58.728995890318735,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.7759,5.7184,730.5521,-10.7475,3.0153,750.3775,955.3247,488.6976,748.3636,502.9422,,,,,,,,,,,,,,
4148,2097355.637,08:17:10:123,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,24.7198,24.7198,6.5602,20.3643,20.3643,5.5268,9.720521396604438,0.0,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.7958,6.1333,730.8624,-10.4373,3.3026,749.1287,954.8990,486.0623,748.5591,501.0782,,,,,,,,,,,,,,
4150,2097395.389,08:17:10:162,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,24.2386,24.2386,6.4433,19.7895,19.7895,5.3756,0.0,0.0,0.0,17.620884174880803,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.6929,6.5065,731.9877,-9.3475,3.0122,749.5866,954.0513,485.3894,747.6314,500.5468,,,,,,,,,,,,,,
4152,2097435.128,08:17:10:202,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,26.4765,26.4765,7.0394,18.2051,18.2051,4.931,0.39447785708114774,0.0,21.66271822496861,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.5098,6.9824,732.6606,-9.3668,3.3510,746.7348,952.9985,482.0195,747.4319,500.1115,,,,,,,,,,,,,,
4154,2097474.886,08:17:10:242,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,25.8635,25.8635,6.8781,18.8505,18.8505,5.0829,0.0,673.4432948440916,0.0,605.215743312489,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.2570,7.2270,732.7288,-9.0279,3.5645,743.6738,951.6905,481.3235,747.2075,498.7574,,,,,,,,,,,,,,
4156,2097514.76,08:17:10:282,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Blink,,1,,22.1760,22.1760,5.9057,20.6688,20.6688,5.5884,0.0,0.0,34.04913648391628,25.567277403874648,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.0486,7.4033,732.7801,-8.7859,3.6557,746.4489,951.3068,484.5403,745.3533,497.4245,,,,,,,,,,,,,,
4158,2097554.508,08:17:10:321,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,21.8613,21.8613,5.8233,20.3877,20.3877,5.5432,130.9596985737044,1080.0,117.68267210813377,1047.7946208994829,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.8398,7.6646,732.8682,-8.5525,3.8954,750.5089,950.0801,482.5873,744.7444,496.5001,,,,,,,,,,,,,,
4160,2097594.25,08:17:10:361,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,23.1482,23.1482,6.1628,17.6620,17.6620,4.8393,255.35568509724695,630.3328232837648,271.5995091343314,675.2019685496003,pointage chien (1),pointage chien (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.4116,8.4834,732.8958,-8.3880,4.8022,755.1142,947.2686,475.3521,744.0765,492.3678,,,,,,,,,,,,,,
4162,2097634.122,08:17:10:401,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,28.8728,28.8728,,18.1827,18.1827,,,,,,pointage chien (1),pointage chien (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.4311,8.7403,733.0922,-8.4423,5.0385,753.4990,950.6008,473.2342,743.4726,490.2420,,,,,,,,,,,,,,
4164,2097673.869,08:17:10:441,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,23.3631,23.3631,6.2314,19.0401,19.0401,5.1878,252.30610018303716,498.7868034586282,258.7115228211407,472.7877373532483,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.6947,8.7962,734.2862,-8.5113,5.0331,751.5524,948.7496,474.4894,743.4944,489.0763,,,,,,,,,,,,,,
4166,2097713.631,08:17:10:481,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,17.6178,17.6178,6.6936,18.9797,18.9797,5.1606,524.5607526019066,557.0352385403918,560.009797381505,490.66659865733743,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.8255,8.6852,734.2964,-8.5451,5.0513,749.9618,945.6280,475.8580,743.6852,488.7657,,,,,,,,,,,,,,
4168,2097753.377,08:17:10:520,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,,,,,17.5373,17.5373,6.6936,18.2487,18.2487,4.9502,546.9920988003538,567.2476100341124,508.02547016324843,571.6178432032337,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.0006,8.8297,734.6480,-8.5712,5.1130,747.8747,945.6960,475.5908,743.9533,488.8814,,,,,,,,,,,,,,
4170,2097793.246,08:17:10:560,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,17.2394,17.2394,4.6146,17.8264,17.8264,4.8253,606.1098503355009,273.91568825351567,609.1208983059872,265.7435537765866,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.7050,9.1144,734.5719,-8.5263,5.5396,746.0624,944.5414,472.4601,743.5501,485.0978,,,,,,,,,,,,,,
4172,2097833.005,08:17:10:600,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,16.9210,16.9210,6.3178,17.5970,17.5970,4.7613,650.7298290279031,242.22372283008215,590.2414021077598,296.75734391404114,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.6956,9.1141,734.4523,-8.4643,5.5087,745.6549,944.3434,472.4833,743.1903,485.4303,,,,,,,,,,,,,,
4174,2097872.749,08:17:10:640,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,16.0782,16.0782,6.3178,17.1004,17.1004,4.6183,610.5577494992555,247.12701795374272,577.6315045004691,260.8558686648213,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.5894,9.1432,734.5123,-8.2241,5.5680,744.0107,943.9448,472.1031,742.5902,485.0960,,,,,,,,,,,,,,
4176,2097912.498,08:17:10:679,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,15.8012,15.8012,4.2323,16.8427,16.8427,4.5439,650.8554884729946,257.217027879375,629.8355408535087,261.6813998597229,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.4272,9.1257,734.2306,-8.1401,5.5665,743.0886,943.4271,472.0287,742.3710,485.2225,,,,,,,,,,,,,,
4178,2097952.245,08:17:10:719,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,15.7614,15.7614,5.9406,16.8512,16.8512,4.5461,574.5038019072616,272.07352399307416,638.3939816444251,280.131706717835,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.3808,9.1110,734.1477,-8.1412,5.4926,743.0704,943.4057,472.4145,742.2930,485.2672,,,,,,,,,,,,,,
4180,2097992.019,08:17:10:759,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,15.4247,15.4247,5.9406,16.3632,16.3632,4.4186,580.6309200472799,283.6658333628239,584.9260343097992,244.12284330897998,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.3685,8.8197,733.9927,-8.0674,5.3866,743.4949,943.2847,472.9706,742.1735,485.9632,,,,,,,,,,,,,,
4182,2098031.876,08:17:10:799,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,15.7079,15.7079,4.2086,16.5670,16.5670,4.465,625.3685372804191,296.9840632010974,582.3453849028646,300.23334583578117,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.3490,8.7979,734.4100,-8.0286,5.1780,742.1798,943.1453,473.9574,741.8704,486.6244,,,,,,,,,,,,,,
4184,2098071.63,08:17:10:839,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,15.0286,15.0286,5.6273,16.0415,16.0415,4.3203,599.4509212811123,257.49138505719134,613.1538974090977,275.1665227805197,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.4512,8.5479,734.9276,-8.0907,4.9730,741.3439,943.4499,474.8203,741.9890,487.1612,,,,,,,,,,,,,,
4186,2098111.366,08:17:10:878,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,1,1,14.7851,14.7851,5.6273,15.3215,15.3215,4.1244,593.2862538753508,270.80138023072936,624.4768828217734,248.31782156587155,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.4241,8.0069,734.4893,-8.1366,4.6745,740.5335,943.6328,476.2355,742.4957,488.1798,,,,,,,,,,,,,,
4188,2098151.126,08:17:10:918,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Saccade,Saccade,1,1,13.7743,13.7743,3.7001,15.2503,15.2503,4.1029,596.5104001785844,266.66229067307853,558.6535458731483,263.05264704418073,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.5727,7.5638,734.9392,-8.1434,4.2754,740.0669,944.1384,477.6087,742.6934,489.6154,,,,,,,,,,,,,,
4190,2098190.999,08:17:10:958,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Saccade,Saccade,1,1,11.0393,11.0393,5.2789,16.8851,16.8851,4.5356,478.62560830715205,170.2398090727188,438.4273249847775,180.44793427551556,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.5602,6.8559,735.3555,-8.1428,3.5480,739.8885,945.3598,479.0442,742.4681,492.0495,,,,,,,,,,,,,,
4192,2098230.823,08:17:10:998,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,2,2,16.2056,16.2056,4.3501,16.8723,16.8723,4.5246,567.9269929903218,258.0833940078714,614.9779294825337,326.5772860272316,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.5196,5.9634,736.1318,-8.0914,2.4928,738.6580,943.2211,483.8653,742.2197,495.7511,,,,,,,,,,,,,,
4194,2098270.532,08:17:11:037,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,2,2,16.0366,16.0366,4.3037,16.8092,16.8092,4.5021,616.7339650874947,297.0680116532841,643.3953291071318,295.08132788112545,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.1951,4.6731,735.8791,-7.7185,1.1643,737.7145,942.0104,488.0782,741.1412,500.3627,,,,,,,,,,,,,,
4196,2098310.245,08:17:11:077,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,2,2,16.1392,16.1392,4.3324,16.9418,16.9418,4.5357,613.2125507198326,293.7222680089041,569.5899112021825,264.37683159043,visage1,visage1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.7651,3.4952,736.1877,-7.2542,-0.0566,737.4880,940.4816,492.1568,739.3162,504.2691,,,,,,,,,,,,,,
4198,2098350.143,08:17:11:117,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Saccade,Saccade,2,2,16.1929,16.1929,4.3449,17.0245,17.0245,4.5522,356.6027065037722,263.65353238312207,357.8277854537218,301.0636816350597,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.7889,2.5112,735.9017,-7.2665,-1.0630,736.6163,942.6491,495.7686,741.4045,508.1905,,,,,,,,,,,,,,
4200,2098389.938,08:17:11:157,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48882.442,2,Crimson,78.1467,Eye,Fixation,Fixation,3,3,16.2687,16.2687,4.3604,17.0411,17.0411,4.5461,132.3068971552259,299.53636916295824,161.10110436528655,337.6510510430758,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.6099,1.9514,735.1282,-7.2043,-1.6386,734.9258,943.3801,498.1260,742.5573,510.5293,,,,,,,,,,,,,,
