Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],groupe d'enfants
25397,3105609.783,08:07:45:395,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,eye tracking (ballon droite).avi,,,,,,,,,,,,,,,
25421,3106109.41,08:07:45:895,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,1,1,4.0117,4.238,655.4818056714043,342.7137083520215,608.8392214078226,318.3252354189764,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25425,3106266.655,08:07:46:052,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,1,1,3.9301,4.0159,642.4206397555505,316.97620187253403,681.3094247431693,333.2327533429401,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25428,3106325.422,08:07:46:111,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,1,1,3.7839,3.9923,625.5207666256409,293.1733010515778,612.1828536848898,297.503651337194,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25434,3106456.328,08:07:46:242,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,1,1,3.5829,3.6974,598.0012427810553,233.01190727070878,620.1369254094595,284.7530008136682,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25436,3106495.335,08:07:46:281,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.6299,3.6887,628.9947266901684,253.32099529331316,581.4961818723106,283.98150971100654,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25450,3106773.832,08:07:46:559,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.6491,3.8353,598.9511776245803,339.30761028862383,609.3200695737828,314.7265503126768,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25452,3106813.586,08:07:46:599,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.7067,3.6991,601.6823443863445,376.7030078715206,627.3228665269744,377.7995260714461,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25456,3106893.21,08:07:46:678,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.7222,3.835,601.0481950595492,322.58487974805024,678.8995493129902,353.10470116439126,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25458,3106932.946,08:07:46:718,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.7199,3.8516,597.5364083436647,366.44779455659295,590.3199455546068,353.3580513415079,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25460,3106972.7,08:07:46:758,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.6547,3.7358,606.8414538067827,338.6207304413447,559.0780438614859,311.4787843395443,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25464,3107052.319,08:07:46:838,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.5339,3.7824,565.3077153665938,318.9526043012298,635.9310197046593,270.8563569071944,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25466,3107092.073,08:07:46:877,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.593,3.7807,612.8219181801605,301.0766615792506,603.5003279642729,343.7746884437552,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25468,3107131.811,08:07:46:917,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.5625,3.7453,582.6648286971533,301.55359242601236,636.7038371084053,311.15390435625886,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25469,3107170.151,08:07:46:955,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.5863,3.713,606.1025951074029,254.10309135888434,581.784828154886,352.8472240685638,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25472,3107211.426,08:07:46:997,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.6511,3.7124,590.0449365032948,362.9342719808178,652.6437621993912,330.42820034438694,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25473,3107267.61,08:07:47:053,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,2,2,3.5298,3.6447,598.2283500694583,353.1848575599709,583.8572737077617,313.8960321058407,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25477,3107390.444,08:07:47:176,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,,,,,3.5493,3.7266,0.0,5.08307266199041,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25485,3107589.319,08:07:47:375,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.8291,3.8153,604.312025159893,300.7104726979186,617.4477850919958,312.1727275773887,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25487,3107629.187,08:07:47:414,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.8254,3.876,629.2407874649053,328.0106890544276,597.512501457662,334.8153877365699,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25489,3107668.941,08:07:47:454,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.6953,3.8656,648.2761820951744,347.36968333093506,617.5697084673876,259.00143470233127,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25491,3107748.085,08:07:47:533,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.7069,3.8344,636.5433663910205,310.7778759061604,586.266849106212,352.14983265343886,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25492,3107787.157,08:07:47:572,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.69,3.8077,649.3996978037603,284.0881266701778,638.386489816551,314.52394319503304,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25494,3107867.814,08:07:47:653,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.7314,3.8587,655.2894918335711,322.71509474702736,613.193648424752,338.4962451020592,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25496,3107907.554,08:07:47:693,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,3,3,3.7359,3.9367,614.6762261046997,303.6713345143,559.4364752143293,325.6936825873317,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25505,3108146.313,08:07:47:932,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,4,4,3.8894,4.0339,420.21505865200794,473.670076967089,370.09761501497195,445.0786377138498,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25507,3108186.064,08:07:47:971,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,4,4,4.003,4.0541,370.2849148116904,495.2486210010938,387.43820525879937,466.25406012386844,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25509,3108245.782,08:07:48:031,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,4,4,3.9666,4.1632,346.90812782594423,455.54734961434207,387.11423166164036,469.32391549093353,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25511,3108325.281,08:07:48:110,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,5,5,3.9172,4.0362,653.1690451639414,277.44522095857,690.5740287374676,288.39737541489933,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25512,3108365.045,08:07:48:150,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,5,5,3.9713,4.0738,655.6416028115693,308.55027742466257,646.1188923020538,364.21018968123593,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25514,3108444.661,08:07:48:230,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,5,5,3.9374,4.1067,596.1026280088787,359.6428656178732,540.6998277821042,392.5777722063075,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25524,3108762.898,08:07:48:548,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,6,6,3.8978,4.1356,560.3709877109725,328.0256993097114,535.5556464708749,297.0920037035277,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25526,3108842.406,08:07:48:628,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,6,6,3.8819,4.2098,589.3445732840229,243.9434816215388,598.092130234267,250.0047429662577,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25533,3109041.41,08:07:48:827,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,6,6,4.007,4.1355,562.0289702574199,834.3866666744095,507.1984642518667,835.4032411742538,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25539,3109200.542,08:07:48:986,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,7,7,4.0957,4.1484,596.7135385200418,335.1680194070284,600.3169201944019,252.4466016013119,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25541,3109240.294,08:07:49:026,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,7,7,4.1965,4.1207,647.0496983720743,262.48675268766425,652.0921205523367,309.0285700129297,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25543,3109280.034,08:07:49:065,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,7,7,4.3388,4.162,619.9380928349915,377.85929439902384,640.5589115833656,376.1729079441973,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25546,3109367.415,08:07:49:153,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,7,7,4.1925,4.1435,2.7184304899293354,0.0,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25548,3109439.188,08:07:49:224,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,7,7,4.2793,4.1546,616.6762645202947,282.178276450357,621.007093931324,295.4584675365911,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25550,3109485.613,08:07:49:271,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,7,7,3.5697,4.0946,8.533726814914534,0.0,44.37262163858258,17.5992394978202,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25552,3109558.585,08:07:49:344,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,7,7,4.306,4.1856,692.4561274998024,287.3836850506565,649.4172938047592,319.5488286613664,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25554,3109638.063,08:07:49:423,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,8,8,4.2712,4.2051,628.7888575527427,429.4353995561783,584.3482804117214,416.7895931360557,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25556,3109677.916,08:07:49:463,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,8,8,4.2936,4.166,569.2158934819772,329.85460873439797,568.8205919340002,359.4195746134902,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25562,3109876.793,08:07:49:662,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,8,8,4.273,3.9959,311.1619889976389,642.1786696535645,315.1368354890025,615.2827531994114,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25565,3109956.3,08:07:49:742,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,9,9,3.9835,3.9944,627.5962137897058,415.4528607124126,652.0078160954622,407.9510596648251,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25569,3110075.703,08:07:49:861,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,9,9,3.8656,3.868,602.0568562551863,417.35171958119554,618.0012630508429,429.9545153367298,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25570,3110115.413,08:07:49:901,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,9,9,3.8068,3.8405,628.3282880681957,390.7567771148657,542.7069532475351,396.58187667116965,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25572,3110195.073,08:07:49:980,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,9,9,4.0179,3.8701,544.8231255313126,480.2608713329153,636.1522634540289,444.13131151512914,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25580,3110393.908,08:07:50:179,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,9,9,3.8876,3.7961,587.0167838785553,509.87450698817327,574.2817164759514,477.36539605805126,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25582,3110433.654,08:07:50:219,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,9,9,3.8949,3.8017,648.058356787543,495.73511096436727,621.7689715336885,483.4413782300591,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25587,3110553.023,08:07:50:338,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,10,10,3.8988,3.7419,611.633615807392,294.04781516480347,665.9628465953537,237.07604384380124,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25589,3110632.534,08:07:50:418,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,10,10,3.8701,3.7704,588.795533745897,329.4397484672255,662.2558114697059,322.90605845899046,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25591,3110672.409,08:07:50:458,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,10,10,3.7075,3.7487,601.5149691396127,336.9724237441026,647.694037772442,316.8543544219408,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25594,3110791.648,08:07:50:577,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,11,11,3.907,3.1605,635.0434803108245,278.7962614230222,632.8059105489274,268.28640375388125,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25597,3110911.027,08:07:50:696,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.7998,3.6638,610.2631131319979,276.1044077483112,617.8460282683124,286.02681233016517,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25599,3110950.896,08:07:50:736,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.7745,3.6337,644.2616036026268,253.12748004626053,634.5299425130924,261.02611768051145,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25601,3110990.641,08:07:50:776,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.7783,3.7476,650.0192145196155,281.6812999046837,671.7851043132545,332.29425743306217,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25603,3111043.242,08:07:50:828,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.0412,3.7004,798.0586934686775,0.0,777.8567381805607,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25605,3111090.006,08:07:50:875,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.8133,3.7681,679.2802987033103,245.25361174521709,661.7181014598718,273.52818807374786,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25610,3111229.26,08:07:51:014,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.8044,3.682,629.4834934546833,439.0041724863499,645.858674314148,341.3179747267518,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25612,3111269.127,08:07:51:054,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,11,11,3.8532,3.7674,538.4695624851141,564.2271682902463,642.9358508354572,569.2189285720012,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25625,3111587.354,08:07:51:373,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,12,13,3.8948,3.9937,563.6170459404551,661.1998066139346,635.4360119839143,615.653833464473,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25627,3111627.13,08:07:51:412,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,12,13,4.148,4.083,623.8305883965579,298.1208061703367,619.3263523561077,329.60154966823006,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25635,3111885.733,08:07:51:671,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,12,12,,,,,,,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25637,3111945.366,08:07:51:731,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,12,12,,,,,,,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25639,3112004.999,08:07:51:790,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,12,12,,,,,,,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25641,3112064.733,08:07:51:850,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,12,12,3.9361,3.6962,561.2834413081956,296.7297757461126,637.4420202697985,300.1944483019937,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25644,3112164.132,08:07:51:949,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,13,13,3.5862,3.7094,609.5864421827324,198.47653204237184,598.8545590647678,261.21002629551293,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25646,3112243.74,08:07:52:029,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,13,13,3.7848,3.7742,616.5718979971587,240.703061796954,570.3743858440533,240.61214203387254,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25648,3112284.4,08:07:52:070,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,14,15,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25651,3112366.464,08:07:52:152,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,14,15,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25653,3112442.592,08:07:52:228,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,14,14,4.0129,3.6982,597.5360742292949,312.44887010637524,655.7514051844563,288.59828256110404,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25662,3112683.838,08:07:52:469,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Blink,15,1,3.8381,3.7045,4.4746231002871495,0.0,9.845301763018462,13.49088471362526,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25676,3113158.717,08:07:52:944,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,17,18,4.0478,4.021,657.1679204874167,606.306711743068,619.7919608050398,621.1354639547807,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25678,3113198.508,08:07:52:984,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Fixation,Fixation,17,17,3.9994,4.0277,682.3268477220486,607.6343674821308,676.1402236867277,627.0185857808777,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
25680,3113278.144,08:07:53:063,Trial020,20 eye tracking (ballon droite).avi,0.0,52050.422,15,Gainsboro,41.4214,Eye,Saccade,Saccade,18,19,4.0079,4.0339,611.7350113743663,709.8403939844253,668.7192691974896,681.5824020119944,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
