Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
35344,1955769.234,12:32:06:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,federica final_wmv_3000kbps_720p.avi,,,,,,
35345,1955790.579,12:32:06:021,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,16.78140931861409,0.0,27.01285987508407,37.0527101939422,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35346,1955834.721,12:32:06:065,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,3.32141406956482,8.336260749527586,1.4469725019382187,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35347,1955878.708,12:32:06:109,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,0.0,7.146805231303126,13.92293413423904,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35348,1955922.726,12:32:06:153,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,0.0,0.0,1.710116711794617,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35349,1955966.833,12:32:06:198,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,0.0,44.78888594379516,18.1157894120279,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35350,1956010.824,12:32:06:242,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,0.0,8.543102639949604,0.0,4.241728146806234,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35351,1956054.83,12:32:06:286,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,0.0000,0.0000,3.465,0.0000,0.0000,3.6255,25.996447157981624,2.129969519737315,0.0,29.287961363345293,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,
35352,1956212.526,12:32:06:443,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,7.2232,7.2232,3.465,0.0000,0.0000,3.6255,0.0,26.518306005800223,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.5040,-112.8006,708.0817,0.0000,0.0000,0.0000,866.8012,928.7432,0.0000,0.0000,,,,,,,,,,,,,,
35354,1956252.253,12:32:06:483,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48917.516,8,DarkViolet,8.2997,Eye,Blink,Blink,1,1,14.8568,14.8568,3.8673,15.7551,15.7551,4.1078,0.0,0.0,0.0,5.872121204090001,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.2467,-111.7972,706.0172,22.6002,-118.5543,707.3586,854.5125,913.2356,632.2208,936.8464,,,,,,,,,,,,,,
