Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
64448,10118382.566,15:49:03:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,federica final_wmv_3000kbps_720p.avi,,,,,,
64449,10118388.946,15:49:03:006,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.3327,11.3327,2.7951,10.4815,10.4815,2.5704,611.3059,499.9529,611.3059,499.9529,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.7039,-33.9883,674.3447,42.7834,-24.6677,668.6344,759.5666,635.4560,550.1689,599.9096,-,-,-,-,-,-,-,-,,,,,,
64450,10118408.823,15:49:03:026,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.6562,11.6562,2.8745,10.4579,10.4579,2.5660,605.1297,522.0727,605.1297,522.0727,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.7045,-34.1223,674.5999,42.9564,-24.7515,668.9333,759.5000,636.2027,550.0000,600.6429,-,-,-,-,-,-,-,-,,,,,,
64451,10118428.707,15:49:03:046,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.3307,11.3307,2.7948,10.2848,10.2848,2.5233,598.6219,506.6787,598.6219,506.6787,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.6331,-34.2183,674.3713,42.9801,-24.9476,668.6372,759.5024,636.4347,549.8721,601.0387,-,-,-,-,-,-,-,-,,,,,,
64452,10118448.578,15:49:03:066,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.1293,11.1293,2.7477,9.7776,9.7776,2.4015,608.3316,500.8184,608.3316,500.8184,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.6032,-34.3339,674.7848,43.0103,-24.9744,668.6834,759.1228,636.5532,549.4405,601.1715,-,-,-,-,-,-,-,-,,,,,,
64453,10118468.451,15:49:03:086,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.1563,11.1563,2.7550,10.0404,10.0404,2.4668,611.0360,487.2114,611.0360,487.2114,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.4465,-34.1428,674.9843,43.1483,-24.9721,669.2328,758.5268,636.0270,549.0000,600.4500,-,-,-,-,-,-,-,-,,,,,,
64454,10118504.08,15:49:03:122,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.9517,10.9517,2.7059,9.7949,9.7949,2.4076,607.7923,343.2939,607.7923,343.2939,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.2314,-33.9041,675.1052,43.3018,-24.7417,669.2156,757.8438,633.8120,548.5000,599.1429,-,-,-,-,-,-,-,-,,,,,,
64455,10118559.719,15:49:03:177,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.8385,10.8385,2.6792,10.0917,10.0917,2.4797,615.3680,343.3924,615.3680,343.3924,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.1869,-33.8946,675.2975,43.3948,-24.7686,669.3995,757.4692,633.9336,547.9971,599.0158,-,-,-,-,-,-,-,-,,,,,,
64456,10118567.953,15:49:03:185,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8848,9.8848,2.4484,9.5505,9.5505,2.3508,611.3039,309.0039,611.3039,309.0039,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.7956,-33.8979,675.4261,43.9223,-24.9079,669.7470,756.1026,633.2578,546.3213,599.5093,-,-,-,-,-,-,-,-,,,,,,
64457,10118587.81,15:49:03:205,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.3204,10.3204,2.5529,9.6259,9.6259,2.3689,616.0596,321.9123,616.0596,321.9123,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.5930,-33.7477,675.1413,44.1198,-24.7746,669.7029,755.1609,633.0068,545.5141,599.0396,-,-,-,-,-,-,-,-,,,,,,
64458,10118607.696,15:49:03:225,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.3761,10.3761,2.5671,9.7949,9.7949,2.4095,615.1009,335.9871,615.1009,335.9871,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.3994,-33.6320,675.3320,44.3764,-24.7700,669.6606,754.6191,632.8036,544.5000,599.1429,-,-,-,-,-,-,-,-,,,,,,
64459,10118627.579,15:49:03:245,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8848,9.8848,2.4472,9.4238,9.4238,2.3200,614.6744,304.5022,614.6744,304.5022,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.2352,-33.6398,675.1118,44.5952,-24.8112,669.5996,753.8974,632.2578,543.7195,599.1763,-,-,-,-,-,-,-,-,,,,,,
64460,10118647.441,15:49:03:265,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.2144,10.2144,2.5272,9.8232,9.8232,2.4163,621.4191,315.2800,621.4191,315.2800,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.0831,-33.5713,675.1547,44.7672,-24.8779,669.6319,752.9824,632.0427,542.9367,599.6865,-,-,-,-,-,-,-,-,,,,,,
64461,10118667.326,15:49:03:285,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8028,9.8028,2.4265,9.8232,9.8232,2.4165,612.9937,329.8466,612.9937,329.8466,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.7986,-33.4906,674.8890,45.0265,-24.8807,669.6808,752.4906,632.1441,542.0633,599.6865,-,-,-,-,-,-,-,-,,,,,,
64462,10118687.316,15:49:03:305,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.2287,10.2287,2.5288,9.7561,9.7561,2.4007,619.8530,331.2289,619.8530,331.2289,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.5734,-33.3152,674.6653,45.2958,-24.8697,669.7394,751.3026,631.6762,541.0000,599.4692,-,-,-,-,-,-,-,-,,,,,,
64463,10118707.2,15:49:03:325,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.7894,9.7894,2.4226,9.8803,9.8803,2.4321,613.3157,328.8054,613.3157,328.8054,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.2888,-33.2485,674.7409,45.6171,-24.8442,670.1563,750.5002,631.1375,540.0615,599.5126,-,-,-,-,-,-,-,-,,,,,,
64464,10118727.051,15:49:03:344,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8536,9.8536,2.4377,9.6163,9.6163,2.3695,620.0990,332.1352,620.0990,332.1352,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.0006,-32.0774,674.7057,47.9733,-23.8485,670.3158,741.4986,627.0458,530.9121,595.4219,-,-,-,-,-,-,-,-,,,,,,
64465,10118746.95,15:49:03:364,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.4481,10.4481,2.5822,9.4633,9.4633,2.3323,616.0349,333.3664,616.0349,333.3664,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.8511,-33.1324,674.7473,46.1177,-24.9362,670.2949,748.8712,631.1895,537.9679,599.4863,-,-,-,-,-,-,-,-,,,,,,
64466,10118766.809,15:49:03:384,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8279,9.8279,2.4326,9.1816,9.1816,2.2658,620.5336,313.7181,620.5336,313.7181,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.6713,-33.1343,674.9268,46.3817,-25.0264,670.6938,747.9575,630.7713,536.9331,599.5608,-,-,-,-,-,-,-,-,,,,,,
