Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
11652,215314.104,11:04:03:404,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a083ab3b4d7c6e63c12f3b51307da008.avi,,,,,,,
11653,215315.763,11:04:03:406,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11654,215332.472,11:04:03:422,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11655,215349.18,11:04:03:439,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11656,215365.888,11:04:03:456,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11657,215382.597,11:04:03:472,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11658,215399.305,11:04:03:489,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11659,215416.014,11:04:03:506,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11660,215432.722,11:04:03:523,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11661,215449.431,11:04:03:539,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11662,215466.139,11:04:03:556,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11663,215482.848,11:04:03:573,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11664,215499.556,11:04:03:589,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11665,215516.265,11:04:03:606,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11666,215532.973,11:04:03:623,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11667,215549.682,11:04:03:640,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11668,215566.39,11:04:03:656,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11669,215583.099,11:04:03:673,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11670,215599.807,11:04:03:690,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11671,215616.515,11:04:03:706,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11672,215633.224,11:04:03:723,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11673,215649.917,11:04:03:740,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11674,215666.61,11:04:03:757,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,15.8945,15.8945,3.5795,16.5481,16.5481,3.7524,669.9476,378.3572,638.1635,377.1242,-,-,0.0278,0.3093,-0.9506,0.1667,0.3211,-0.9322,-8.5828,-22.202,541.0607,-63.8789,-26.4148,538.7932,676.9476,603.2396,920.2227,622.107,0,-,-,-,-,-,-,-,-,,,,,,,
11675,215683.303,11:04:03:773,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,16.5598,16.5598,3.5981,17.3373,17.3373,3.7727,644.6422,369.9206,640.6624,359.9763,-,-,0.0096,0.3312,-0.9435,0.1694,0.3451,-0.9232,-8.2963,-22.1474,540.7609,-63.5257,-26.2967,538.2197,676.0898,602.5654,918.868,621.1654,0,-,-,-,-,-,-,-,-,,,,,,,
11676,215699.997,11:04:03:790,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,16.2209,16.2209,3.5993,17.3137,17.3137,3.7874,656.129,369.1624,642.7094,358.1379,-,-,0.0145,0.3332,-0.9427,0.1682,0.3519,-0.9208,-8.0381,-22.1213,540.4364,-63.1931,-26.2,537.5427,674.8606,602.4602,917.7591,620.7215,0,-,-,-,-,-,-,-,-,,,,,,,
11677,215716.69,11:04:03:807,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,16.171,16.171,3.5978,16.9576,16.9576,3.7846,658.4733,368.1031,647.0987,359.4934,-,-,0.0125,0.3345,-0.9423,0.1717,0.3455,-0.9226,-7.8149,-22.0761,540.1019,-62.9203,-26.0998,537.1549,673.9333,602.2869,916.6717,620.4961,0,-,-,-,-,-,-,-,-,,,,,,,
11678,215733.383,11:04:03:823,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,16.3824,16.3824,3.6047,17.3492,17.3492,3.7974,665.3488,371.0709,645.8181,360.8304,-,-,0.0149,0.3253,-0.9455,0.1648,0.3432,-0.9247,-7.6237,-21.9966,539.7844,-62.6607,-25.9839,536.6707,673.0525,602.1911,915.9204,620.1298,0,-,-,-,-,-,-,-,-,,,,,,,
11679,215750.076,11:04:03:840,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,1,1,16.7018,16.7018,3.6229,17.5418,17.5418,3.8154,669.673,376.8781,649.8314,359.2227,-,-,0.0157,0.3177,-0.9481,0.1686,0.3497,-0.9216,-7.4303,-21.8964,539.5232,-62.4486,-25.8598,536.4997,672.1941,601.959,914.9683,619.4632,0,-,-,-,-,-,-,-,-,,,,,,,
11680,215766.769,11:04:03:857,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Fixation,2,1,0,0,0,16.9876,16.9876,3.8074,0,0,650.9946,375.8214,-,-,0,0,0,0.1666,0.3272,-0.9301,0,0,0,-62.2354,-25.7357,536.2246,0,0,914.2241,619.4676,0,-,-,-,-,-,-,-,-,,,,,,,
11681,215783.462,11:04:03:873,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Fixation,2,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11682,215800.156,11:04:03:890,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Fixation,2,1,0,0,0,16.5337,16.5337,3.7822,0,0,657.1389,398.0587,-,-,0,0,0,0.1749,0.317,-0.9321,0,0,0,-61.7763,-25.606,536.0236,0,0,912.0984,619.1537,0,-,-,-,-,-,-,-,-,,,,,,,
11683,215816.849,11:04:03:907,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Fixation,2,1,0,0,0,16.4027,16.4027,3.7561,0,0,660.2349,408.2303,-,-,0,0,0,0.1746,0.3149,-0.9329,0,0,0,-61.4999,-25.6075,535.8336,0,0,910.9669,619.246,0,-,-,-,-,-,-,-,-,,,,,,,
11684,215833.542,11:04:03:923,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,-,2,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11685,215850.235,11:04:03:940,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,-,2,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11686,215866.928,11:04:03:957,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,-,2,-,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
11687,215883.621,11:04:03:974,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Blink,Fixation,2,2,0,0,0,17.0028,17.0028,3.7584,0,0,660.8497,400.1763,-,-,0,0,0,0.168,0.3243,-0.9309,0,0,0,-60.4131,-25.744,535.5954,0,0,906.3599,619.6986,0,-,-,-,-,-,-,-,-,,,,,,,
11688,215900.315,11:04:03:990,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.1299,16.1299,3.6145,17.2098,17.2098,3.7688,677.0382,387.9568,660.2043,383.3171,-,-,0.0164,0.3104,-0.9505,0.1601,0.3368,-0.9279,-5.1111,-22.3068,539.3511,-60.1711,-25.7633,535.797,661.8756,603.9734,905.3417,619.4647,0,-,-,-,-,-,-,-,-,,,,,,,
11689,215917.008,11:04:04:007,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5584,16.5584,3.6244,17.5934,17.5934,3.7925,677.3644,376.7773,660.2767,364.247,-,-,0.0125,0.3277,-0.9447,0.16,0.3513,-0.9225,-4.8677,-22.4367,538.9433,-59.9208,-25.8347,535.6145,660.8927,604.2388,904.3001,619.4971,0,-,-,-,-,-,-,-,-,,,,,,,
11690,215933.701,11:04:04:024,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.8481,16.8481,3.6441,17.7027,17.7027,3.8164,673.2046,373.3462,656.3573,359.1342,-,-,0.0035,0.3339,-0.9426,0.1515,0.3551,-0.9225,-4.686,-22.5739,538.8937,-59.7312,-25.9539,535.7232,660.2811,604.7225,903.5819,619.9254,0,-,-,-,-,-,-,-,-,,,,,,,
11691,215950.394,11:04:04:040,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.4489,16.4489,3.6445,17.338,17.338,3.8206,676.4593,369.5238,655.5744,368.0957,-,-,0.0068,0.3384,-0.941,0.1548,0.3459,-0.9254,-4.5093,-22.7208,539.1508,-59.5009,-25.9717,535.1981,659.4115,605.2303,902.7471,620.3185,0,-,-,-,-,-,-,-,-,,,,,,,
11692,215967.087,11:04:04:057,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5976,16.5976,3.6509,17.4038,17.4038,3.8264,675.5763,371.6564,657.3996,369.3166,-,-,0.0025,0.3342,-0.9425,0.1627,0.3445,-0.9246,-4.3225,-22.7477,539.2349,-59.3256,-25.94,534.9739,658.673,605.4278,901.8986,620.2505,0,-,-,-,-,-,-,-,-,,,,,,,
11693,215983.78,11:04:04:074,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.6509,16.6509,3.6582,17.5035,17.5035,3.8355,671.9252,370.2829,656.8753,365.2937,-,-,-0.0019,0.3334,-0.9428,0.1596,0.3476,-0.9239,-4.1215,-22.7417,539.1204,-59.1752,-25.9008,535.2497,657.8773,605.4403,901.1538,619.9499,0,-,-,-,-,-,-,-,-,,,,,,,
11694,216000.471,11:04:04:090,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5386,16.5386,3.6595,17.4658,17.4658,3.8409,670.1567,368.7784,656.5811,373.5202,-,-,-0.0036,0.336,-0.9419,0.16,0.3406,-0.9265,-3.9197,-22.7317,539.0425,-58.9485,-25.7932,534.9299,657.0192,605.3516,900.2936,619.6898,0,-,-,-,-,-,-,-,-,,,,,,,
11695,216017.162,11:04:04:107,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.4769,16.4769,3.6582,17.3719,17.3719,3.8407,667.8579,370.4499,655.8084,369.2896,-,-,-0.0039,0.3322,-0.9432,0.1581,0.3434,-0.9258,-3.7077,-22.7837,539.1127,-58.6678,-25.7734,534.2681,656.0808,605.6534,899.3988,619.6741,0,-,-,-,-,-,-,-,-,,,,,,,
11696,216033.853,11:04:04:124,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.4819,16.4819,3.6571,17.3526,17.3526,3.8391,666.9766,371.7657,652.5829,368.9572,-,-,-0.002,0.331,-0.9436,0.1532,0.3427,-0.9269,-3.517,-22.7982,538.9658,-58.4163,-25.7034,533.7627,655.1961,605.772,898.6271,619.4792,0,-,-,-,-,-,-,-,-,,,,,,,
11697,216050.543,11:04:04:140,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.563,16.563,3.6591,17.5288,17.5288,3.8449,665.5811,372.4407,652.9943,366.0988,-,-,-0.0016,0.3288,-0.9444,0.1601,0.346,-0.9245,-3.3675,-22.8104,538.6057,-58.2995,-25.6625,533.8145,654.5308,605.9396,897.9184,619.2101,0,-,-,-,-,-,-,-,-,,,,,,,
11698,216067.234,11:04:04:157,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5125,16.5125,3.6584,17.4902,17.4902,3.8481,662.4448,367.6887,650.5524,366.5939,-,-,-0.0055,0.3377,-0.9412,0.153,0.3414,-0.9274,-3.2525,-22.8993,538.4368,-58.2042,-25.6739,533.8507,654.1078,606.1664,897.6369,619.3572,0,-,-,-,-,-,-,-,-,,,,,,,
11699,216083.925,11:04:04:174,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5368,16.5368,3.6587,17.403,17.403,3.8472,660.4064,368.2334,651.0257,366.1842,-,-,-0.0053,0.3302,-0.9439,0.1562,0.3412,-0.9269,-3.1897,-22.9536,538.2471,-58.1534,-25.6838,533.8132,653.8289,606.6082,897.3542,619.4134,0,-,-,-,-,-,-,-,-,,,,,,,
11700,216100.616,11:04:04:191,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5842,16.5842,3.6609,17.4359,17.4359,3.8479,659.2653,369.1499,651.2628,368.3975,-,-,-0.0027,0.3274,-0.9449,0.157,0.3397,-0.9273,-3.1573,-22.9977,538.3439,-58.1258,-25.6796,533.9054,653.6252,606.8508,897.1693,619.4092,0,-,-,-,-,-,-,-,-,,,,,,,
11701,216117.306,11:04:04:207,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.4701,16.4701,3.6578,17.5271,17.5271,3.8519,658.5543,370.317,651.7711,369.2671,-,-,-0.0035,0.3288,-0.9444,0.1542,0.3441,-0.9262,-3.0628,-22.9887,538.1295,-58.025,-25.6474,533.7542,653.2271,606.8179,896.8492,619.1979,0,-,-,-,-,-,-,-,-,,,,,,,
11702,216133.997,11:04:04:224,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,2,2,16.5788,16.5788,3.6598,17.5541,17.5541,3.8558,656.9345,370.926,652.3952,369.7833,-,-,-0.0061,0.3325,-0.9431,0.1555,0.3433,-0.9263,-2.9566,-22.9773,538.2129,-57.8994,-25.586,533.4374,652.8086,606.6688,896.4095,619.0048,0,-,-,-,-,-,-,-,-,,,,,,,
11703,216150.688,11:04:04:241,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Saccade,Saccade,1,1,16.535,16.535,3.6598,17.4873,17.4873,3.8561,650.8406,372.829,642.7872,369.5902,-,-,-0.0206,0.3276,-0.9446,0.1359,0.3462,-0.9283,-3.0307,-23.0046,538.3501,-57.9357,-25.5971,533.2812,653.4516,606.8742,897.0843,619.0237,0,-,-,-,-,-,-,-,-,,,,,,,
11704,216167.379,11:04:04:257,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.6063,16.6063,3.6636,17.5269,17.5269,3.8582,541.9456,371.3245,540.9106,368.0221,-,-,-0.062,0.3361,-0.9398,0.0989,0.3543,-0.9299,-3.2616,-23.1422,539.0502,-58.1626,-25.6258,533.3756,655.3589,607.1711,898.8739,618.9557,0,-,-,-,-,-,-,-,-,,,,,,,
11705,216184.069,11:04:04:274,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.6478,16.6478,3.6685,17.5002,17.5002,3.8579,542.1271,373.7524,541.0682,367.0078,-,-,-0.0608,0.3276,-0.9429,0.1006,0.3511,-0.9309,-3.2416,-23.2138,539.1625,-58.0874,-25.6703,532.7579,655.2402,607.6583,898.804,619.3541,0,-,-,-,-,-,-,-,-,,,,,,,
11706,216200.76,11:04:04:291,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.5659,16.5659,3.6696,17.3974,17.3974,3.853,541.3409,374.1903,539.4321,368.2131,-,-,-0.0614,0.329,-0.9423,0.0995,0.3445,-0.9335,-3.2578,-23.246,539.5498,-58.0435,-25.6651,532.2936,655.3148,607.702,898.8652,619.5758,0,-,-,-,-,-,-,-,-,,,,,,,
11707,216217.451,11:04:04:307,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.6151,16.6151,3.6729,17.4688,17.4688,3.8513,540.2231,374.4629,539.8758,368.7749,-,-,-0.0627,0.3291,-0.9422,0.1009,0.3438,-0.9336,-3.2638,-23.2491,539.8107,-57.9943,-25.6439,531.8167,655.362,607.6663,898.8465,619.5922,0,-,-,-,-,-,-,-,-,,,,,,,
11708,216234.142,11:04:04:324,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4262,16.4262,3.6684,17.3446,17.3446,3.8446,539.1617,374.8066,539.6402,368.7527,-,-,-0.0638,0.3274,-0.9427,0.1004,0.3475,-0.9323,-3.2338,-23.2783,540.1015,-57.9455,-25.661,531.6155,655.2433,607.7806,898.7339,619.6287,0,-,-,-,-,-,-,-,-,,,,,,,
11709,216250.832,11:04:04:341,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4868,16.4868,3.6674,17.2836,17.2836,3.8373,540.5796,376.3261,538.933,366.0623,-,-,-0.0591,0.3267,-0.9433,0.0991,0.3541,-0.9299,-3.1954,-23.3174,540.3371,-57.9634,-25.7227,532.0744,654.9646,607.9269,898.6133,619.6618,0,-,-,-,-,-,-,-,-,,,,,,,
11710,216267.523,11:04:04:357,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4574,16.4574,3.6653,17.2035,17.2035,3.829,542.296,377.4509,541.5213,365.2982,-,-,-0.0568,0.3242,-0.9443,0.1056,0.3507,-0.9305,-3.1727,-23.3166,540.2992,-58.0191,-25.7274,532.7657,654.814,607.9861,898.3814,619.6174,0,-,-,-,-,-,-,-,-,,,,,,,
11711,216284.214,11:04:04:374,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4848,16.4848,3.6651,17.3123,17.3123,3.8272,542.2903,377.2964,541.3827,366.5632,-,-,-0.0592,0.3264,-0.9434,0.1033,0.3426,-0.9338,-3.1876,-23.2877,540.5777,-58.0753,-25.6731,533.2202,654.925,607.7582,898.4709,619.4633,0,-,-,-,-,-,-,-,-,,,,,,,
11712,216300.905,11:04:04:391,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4992,16.4992,3.6656,17.3737,17.3737,3.8281,541.3556,376.583,540.4885,365.5667,-,-,-0.063,0.3297,-0.942,0.0998,0.3481,-0.9321,-3.2479,-23.2499,540.6921,-58.1464,-25.6141,533.2533,655.271,607.4977,898.8472,619.0677,0,-,-,-,-,-,-,-,-,,,,,,,
11713,216317.595,11:04:04:407,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4674,16.4674,3.6647,17.1937,17.1937,3.8223,542.3807,375.3061,541.3612,364.1126,-,-,-0.0578,0.3345,-0.9406,0.1039,0.3509,-0.9306,-3.3497,-23.2083,540.6396,-58.312,-25.559,533.6912,655.6107,607.2158,899.2823,618.6686,0,-,-,-,-,-,-,-,-,,,,,,,
11714,216334.286,11:04:04:424,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.4454,16.4454,3.663,17.1301,17.1301,3.8153,542.437,376.3245,539.8956,365.2027,-,-,-0.0582,0.3257,-0.9437,0.0986,0.3457,-0.9332,-3.4084,-23.145,540.5504,-58.3664,-25.4602,533.8802,655.884,607.1473,899.5585,618.3043,0,-,-,-,-,-,-,-,-,,,,,,,
11715,216350.977,11:04:04:441,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.3312,16.3312,3.6571,17.33,17.33,3.8175,541.6147,377.9158,540.1556,364.2316,-,-,-0.0641,0.3246,-0.9437,0.101,0.3526,-0.9303,-3.4266,-23.074,540.7017,-58.3971,-25.3978,533.9051,656.0871,606.8274,899.6242,617.8638,0,-,-,-,-,-,-,-,-,,,,,,,
11716,216367.668,11:04:04:458,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.2619,16.2619,3.6496,17.2091,17.2091,3.8141,542.3507,376.8076,539.8935,366.0017,-,-,-0.0583,0.3301,-0.9421,0.1005,0.3454,-0.933,-3.4438,-23.0286,540.7227,-58.3844,-25.2557,533.5719,656.0362,606.5019,899.7477,617.4522,0,-,-,-,-,-,-,-,-,,,,,,,
11717,216384.358,11:04:04:474,Trial018,VNVD151207.avi,0.0,49126.558,25,DarkBlue,72.8052,Eye,Fixation,Fixation,3,3,16.3404,16.3404,3.6469,17.2285,17.2285,3.8117,542.4851,376.1188,539.7619,365.3341,-,-,-0.0597,0.3305,-0.9419,0.1003,0.3468,-0.9326,-3.4938,-22.995,541.0293,-58.404,-25.1945,533.2945,656.279,606.2902,899.9768,617.2027,0,-,-,-,-,-,-,-,-,,,,,,,
