Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
30971,1173268.793,08:32:33:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,federica final_wmv_3000kbps_720p.avi,,,,,,
30972,1173280.628,08:32:33:012,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Saccade,Saccade,1,1,15.3994,15.3994,3.8148,16.9341,16.9341,4.0897,337.2637,234.5526,337.2637,234.5526,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2523,-123.9357,669.2348,79.7399,-118.7031,649.7454,570.5925,987.2728,392.1007,980.5016,-,-,-,-,-,-,-,-,,,,,,
30973,1173300.502,08:32:33:032,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Saccade,Saccade,1,1,15.2879,15.2879,3.7863,16.4930,16.4930,3.9828,279.4147,242.3288,279.4147,242.3288,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8650,-123.9672,669.0221,79.6237,-118.6312,649.4866,571.0183,987.4063,392.6549,980.3103,-,-,-,-,-,-,-,-,,,,,,
30974,1173320.408,08:32:33:052,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Saccade,Saccade,1,1,15.7210,15.7210,3.8929,17.0198,17.0198,4.1089,343.8108,263.3311,343.8108,263.3311,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.7884,-124.0866,669.1570,79.5273,-118.7324,649.5650,571.6352,987.5392,393.5135,980.4492,-,-,-,-,-,-,-,-,,,,,,
30975,1173340.266,08:32:33:071,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,15.7228,15.7228,3.8923,16.8820,16.8820,4.0765,274.1722,243.2159,274.1722,243.2159,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5867,-124.1428,668.9649,79.4142,-118.6966,649.6572,572.0043,988.0036,393.5960,980.6199,-,-,-,-,-,-,-,-,,,,,,
30976,1173360.254,08:32:33:091,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,15.7014,15.7014,3.8879,16.8240,16.8240,4.0635,278.4437,244.6089,278.4437,244.6089,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4775,-124.2328,669.0952,79.3090,-118.7818,649.8036,572.5241,988.3984,394.1999,980.7240,-,-,-,-,-,-,-,-,,,,,,
30977,1173380.132,08:32:33:111,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,15.7559,15.7559,3.9000,17.1754,17.1754,4.1480,271.2957,231.9427,271.2957,231.9427,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3357,-124.2051,668.8907,79.2018,-118.8837,649.9031,573.1402,988.7779,394.3771,980.9737,-,-,-,-,-,-,-,-,,,,,,
30978,1173400.002,08:32:33:131,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,16.0322,16.0322,3.9703,16.8683,16.8683,4.0766,272.0759,243.8191,272.0759,243.8191,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.2075,-124.4592,669.3582,79.1614,-118.9869,650.1994,573.4296,989.1398,395.0649,981.1032,-,-,-,-,-,-,-,-,,,,,,
30979,1173419.875,08:32:33:151,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,15.6048,15.6048,3.8647,16.9901,16.9901,4.1040,309.3802,263.3549,309.3802,263.3549,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0877,-124.5104,669.1391,79.0065,-118.9633,649.9382,574.2790,989.0642,395.5352,981.2884,-,-,-,-,-,-,-,-,,,,,,
30980,1173439.739,08:32:33:171,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48848.61,9,DarkSlateBlue,2.7841,Eye,Fixation,Fixation,1,1,15.7478,15.7478,3.8995,16.4889,16.4889,3.9833,279.1019,249.9426,279.1019,249.9426,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0587,-124.5955,669.0983,78.9024,-118.9383,649.7695,574.4418,989.6887,395.5148,981.2726,-,-,-,-,-,-,-,-,,,,,,
