Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
2151,1308090.612,14:32:49:968,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,4,4,2.9289,3.0812,491.95380080259804,334.5774522563175,452.18167378477096,328.5158421987476,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,1308130.367,14:32:50:008,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,4,4,2.9411,3.1211,443.03132730441536,310.7959101513997,491.8330810644147,337.5969496148058,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1308183.412,14:32:50:061,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,4,5,2.8856,3.1475,440.949444637531,409.1744005715081,469.14124125982914,415.9515017207546,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1308289.491,14:32:50:167,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,4,5,3.0081,3.2276,427.3594228348841,366.98065103454763,452.85618125986207,386.9803536243234,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,1308448.607,14:32:50:326,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,5,5,3.1214,3.3083,450.17549118962796,357.53779750779904,454.51160351236285,397.29527167763183,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,1308488.485,14:32:50:366,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,5,6,3.0343,3.3354,473.7366811579423,393.47079559328347,451.20222609251226,340.4380803001714,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,1308667.465,14:32:50:545,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,6,6,3.1673,3.3317,466.40228651280427,341.71561318753845,440.4959471964675,419.44051909397433,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,1308707.214,14:32:50:585,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,6,6,3.1764,3.3354,407.4782486413701,418.5396195040231,505.4074160284964,436.41463466396533,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,1308766.843,14:32:50:644,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,6,6,3.1431,3.407,423.6725277793023,388.7904815390403,474.70962184123067,370.38524714958004,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,1308866.321,14:32:50:744,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,7,7,3.1581,3.3423,448.98681187331186,354.2543921945082,443.3340224077774,341.9350274576258,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,1308925.971,14:32:50:803,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,7,7,3.2167,3.3746,460.93718356900513,410.8257386435946,458.29202057339313,359.7246692665247,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,1308965.844,14:32:50:843,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,7,8,3.252,3.2961,452.07239182520755,421.47647692790997,461.8105052770172,427.92015838511116,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,1309005.586,14:32:50:883,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,7,8,3.0794,3.3616,477.0451399560399,358.3079258900142,428.76796666622147,363.76339234531025,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,1309244.221,14:32:51:122,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,7,8,3.1089,3.3336,476.43417952362483,380.64964774307424,458.00479290013453,333.45197292949376,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,1309383.474,14:32:51:261,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,7,8,2.5741,3.1148,460.77603785780116,487.4529052067584,489.60625474715386,488.44943354670585,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1309443.206,14:32:51:321,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,8,8,2.7839,3.4065,462.45909143696684,413.2542762122943,463.5941882537412,451.8301447745775,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,1309482.967,14:32:51:360,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,8,8,2.3539,3.3161,443.00534512298,318.67375832524726,439.82148950871033,331.2654066972961,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1309522.717,14:32:51:400,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,8,9,2.5227,3.2903,471.52383340733843,381.01813031487103,440.2366045823425,382.1529003116839,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,1309562.449,14:32:51:440,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,8,9,2.6373,3.3257,448.950541070404,276.8794915533409,423.82941346404,357.58567025146476,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1309661.959,14:32:51:539,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.1983,3.2697,474.278425059269,376.43321662131797,519.8894325844681,343.01943255766815,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1309721.582,14:32:51:599,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.1832,3.3286,495.47520167439814,381.45247342526375,453.28004974795687,335.0372298967911,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,1309781.355,14:32:51:659,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.1647,3.3661,432.47726949516283,410.8106607812225,442.71996757711025,357.98840377309267,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1309880.709,14:32:51:758,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.0968,3.364,463.2752166258035,277.93316219092026,402.8890478744252,373.60160370731336,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1309920.579,14:32:51:798,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.0972,3.3114,487.38127203936006,332.6406163271199,492.6734479763503,369.61364967264166,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,1309960.322,14:32:51:838,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,9,9,3.1636,3.302,464.88247973354356,398.8529761911682,524.416866588858,348.7317491613817,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1310000.07,14:32:51:877,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.1624,3.2678,493.87387756926023,345.908342395349,442.40688592545524,322.51997897634266,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,1310099.578,14:32:51:977,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.2034,3.3215,444.4605177024908,345.156771079101,451.441195910991,349.2075666935353,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,1310198.942,14:32:52:076,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.2723,3.3759,439.14882031738375,341.94167534744236,403.0528050457526,313.5870549610376,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,1310278.565,14:32:52:156,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.2986,3.3303,617.765646873039,318.2253011093723,614.5726502494869,294.35160729703057,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1310358.079,14:32:52:236,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.2398,3.3837,593.6028951545675,314.53857022787446,587.6830729214544,270.53674751084054,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,1310397.952,14:32:52:275,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,3.2359,3.3619,629.5105467788254,348.68276345838484,601.6332068362943,357.0126260535193,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1310457.599,14:32:52:335,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,9,10,2.9526,3.2892,615.3421618602747,400.64309260445424,560.4798939075349,355.0053904198014,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,1310497.328,14:32:52:375,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,10,10,3.1588,3.2713,608.3073732199763,320.0701294644381,622.261226722831,353.9617043786624,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,1310537.206,14:32:52:415,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,10,10,3.2358,3.2742,589.6785895137865,372.9538898356133,621.1091567750756,309.65312173742944,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,1310576.928,14:32:52:454,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,10,10,,,,,,,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,1310620.917,14:32:52:498,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,10,11,3.1388,3.2603,0.0,17.393336677283152,0.0,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,1310676.321,14:32:52:554,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,10,11,3.0771,3.1889,579.6034936724749,341.8048646611856,620.0370630962628,331.31427616999696,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,1310775.823,14:32:52:653,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,10,11,2.9264,3.1585,582.9682724294994,311.7025891162194,581.6662870171381,327.9059007991837,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,1310815.566,14:32:52:693,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,10,11,3.0336,3.1699,18.861253896302713,1.2055175689662463,0.0,15.619214523358949,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,1310895.179,14:32:52:773,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,11,11,2.8257,3.0262,554.5850905428259,340.38690598424546,595.9072209069845,317.0908849239851,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,1310934.965,14:32:52:812,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,11,12,2.9146,2.9753,594.2523333220939,332.2031441907127,573.8691979123366,320.24049356667234,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,1310974.699,14:32:52:852,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,11,12,2.8625,3.0073,513.7513949066084,329.08705875311074,555.9669999963536,283.32157438811976,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,1311020.296,14:32:52:898,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,11,12,2.884,3.0095,0.0,26.387602249568932,0.0,15.027457597378605,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,1311133.988,14:32:53:011,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.783,2.9392,537.1021798663584,300.0326709377599,561.2409741574304,291.71063319440964,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,1311173.676,14:32:53:051,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.8163,2.8866,591.5432335544626,332.04123867985265,523.368546192025,314.22976869745185,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,1311253.21,14:32:53:131,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.8211,2.9443,631.3807279627047,334.73036992905656,531.563256824305,358.90081071047103,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,1311293.077,14:32:53:171,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.8429,3.0044,627.5222055400554,308.9162071978164,584.7136109411683,309.6700995205598,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,1311372.573,14:32:53:250,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.8874,3.0308,585.0890757742891,351.6390774181381,600.3883686998837,329.88277534518954,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,1311412.404,14:32:53:290,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,12,12,2.8558,2.8947,603.0824010684244,298.582171019507,598.4510488373213,261.6469215286446,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,1311670.915,14:32:53:548,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,13,13,2.9167,2.9489,595.4277401919348,284.19659153900665,610.1268464800744,299.7936127070989,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,1311949.415,14:32:53:827,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,14,15,2.9427,3.0284,615.8757358231603,289.6152537480892,625.9139681147999,282.68101341178783,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,1312009.057,14:32:53:886,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,15,15,2.4029,3.0231,590.9036905758909,297.83526479393464,585.555071817047,280.91063802018266,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,1312068.794,14:32:53:946,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,15,15,2.9733,3.0216,596.0872570296349,272.2103267268983,592.8722509181896,299.3552662810799,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,1312108.528,14:32:53:986,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,15,15,2.8576,3.0293,603.0335491506133,295.19392314038566,631.4943459749304,269.34770129617766,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,1312148.29,14:32:54:026,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,15,15,2.9796,3.0199,583.6235269035496,274.8915808819234,570.0186939232859,296.41747914017355,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,1312188.033,14:32:54:065,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,15,16,2.9023,3.0401,280.5645828655678,627.083912593763,278.8848278189786,661.7825955814915,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,1312227.905,14:32:54:105,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Fixation,Fixation,16,16,2.8489,3.0803,580.7764292307793,319.0778949372899,613.9902159257932,345.1086448810088,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,1312446.667,14:32:54:324,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,16,17,3.0267,2.9992,589.9682964627824,307.3946163498308,595.0999086443758,296.52283037420653,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,1312486.411,14:32:54:364,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,16,17,,,,,,,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,1312526.3,14:32:54:404,Trial020,20 eye tracking (ballon droite).avi,0.0,52042.012,52,Cyan,84.2781,Eye,Saccade,Saccade,16,17,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
