Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,groupe d'enfants
3658,427243.607,12:56:42:000,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,vnvg151201b1.avi,,,,,,,,,,,,,,,,
3659,427249.76,12:56:42:006,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,5.659,5.4499,674.4067828880319,113.29450552814225,702.094345522295,92.67680276541243,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3661,427289.506,12:56:42:046,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,5.7476,5.4937,691.0016174254687,30.956119954821247,683.3521132813569,74.87578160600681,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3663,427329.263,12:56:42:086,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,5.7091,5.5314,720.3855725437421,31.575306931457373,629.0089411546534,45.715102669907424,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3665,427369.0,12:56:42:125,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,5.8819,5.4457,673.7864506885695,80.18936763717517,679.3637801282279,85.55850852798501,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3667,427408.867,12:56:42:165,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,5.7577,5.5518,649.9558555375071,60.81534543753173,658.974966067453,79.39561485114241,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3669,427448.624,12:56:42:205,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Saccade,Saccade,1,1,5.8009,5.423,719.3431121945614,206.86159000132903,676.0978401892797,190.20099032005805,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3671,427488.383,12:56:42:245,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.8261,5.5521,624.7495918298198,331.2152713739244,616.7428113447925,341.02646097183066,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3673,427528.133,12:56:42:285,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.6893,5.454,593.1654383279606,249.70493410139298,588.2927761402393,292.9372692985728,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3677,427607.755,12:56:42:364,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.6166,5.2181,604.3426631074565,275.4823955641752,612.9689916513785,318.6714674489997,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3679,427724.873,12:56:42:481,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.1977,5.0286,641.979944336127,393.0952031549406,589.0768745690668,390.0177014650644,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3682,427976.827,12:56:42:733,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.0019,4.6752,684.9657855492454,408.60075569001543,601.8108914925716,359.6396915810173,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3684,428122.275,12:56:42:879,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,4.888,4.7604,660.641881149417,407.7145774942743,659.2319501291182,374.0340423842925,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3686,428195.568,12:56:42:952,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,4.9917,4.7509,666.4947228804575,387.9016363627534,672.6989481412155,375.45964847906856,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3688,428292.186,12:56:43:049,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.0247,4.822,657.6247430954832,400.7487533570391,675.5310660603745,370.92010279381503,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3696,428463.126,12:56:43:220,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.0671,4.777,659.5867585253716,364.140149195471,665.9788765594499,358.3944659313214,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3712,428781.478,12:56:43:538,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.2451,4.9665,701.5825818035297,359.37794911877046,641.1851035132283,368.9995883938906,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3730,429139.603,12:56:43:896,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.3128,4.9687,652.7490900450912,402.0826278816,695.2141444364055,400.9701350678704,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3732,429179.345,12:56:43:936,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.2926,5.0122,670.9229761347525,379.4467529804534,645.5255832948408,366.1631002276294,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
3734,429219.235,12:56:43:976,Trial001,01vnvg151201b1.avi,0.0,48831.265,48,Crimson,72.3307,Eye,Fixation,Fixation,2,2,5.3429,5.0854,634.2883817084792,374.16947251089266,680.9751272435823,340.20511025879426,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
