Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
48651,3834316.322,12:18:39:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,federica final_wmv_3000kbps_720p.avi,,,,,,
48652,3834325.734,12:18:39:009,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Saccade,Saccade,1,1,17.5104,17.5104,3.9817,15.4752,15.4752,3.4963,435.8209118863126,523.5180468820575,471.8734008220636,517.2477459074305,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.7040,28.5364,625.9696,38.5883,31.6376,619.6451,750.0767,387.4391,555.5765,372.7217,,,,,,,,,,,,,,
48654,3834365.509,12:18:39:049,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,1,1,17.6891,17.6891,4.0286,15.3872,15.3872,3.4784,442.76054575641894,816.4259969926567,538.0721648922317,804.4730059630986,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.9084,26.2540,627.1240,38.3342,29.2236,620.0851,750.7528,400.1469,556.5000,386.3818,,,,,,,,,,,,,,
48656,3834405.248,12:18:39:089,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,1,1,17.9030,17.9030,4.0859,15.7771,15.7771,3.5695,513.3066078927286,838.8453042421925,511.43278503038744,834.3929602575639,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.1718,26.5929,628.5171,38.2341,29.3889,620.8203,751.5883,399.2319,556.9864,386.0583,,,,,,,,,,,,,,
48658,3834444.989,12:18:39:129,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,1,1,17.9538,17.9538,4.1001,15.7098,15.7098,3.5606,489.5495248088885,836.1989609832605,475.0957145446539,850.0544586825957,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.3671,26.9591,628.9238,38.2029,29.5965,621.8898,752.4242,397.9090,557.6473,385.3666,,,,,,,,,,,,,,
48660,3834484.735,12:18:39:168,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,1,1,17.8325,17.8325,4.0793,15.8860,15.8860,3.6066,483.23459431467523,873.5605589030308,489.10624378395084,813.4066588931222,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.5995,27.3597,629.9097,38.1269,29.8855,623.0287,753.2707,396.4137,558.3508,384.7030,,,,,,,,,,,,,,
48662,3834524.631,12:18:39:208,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Saccade,Saccade,2,2,18.0935,18.0935,4.1416,15.8560,15.8560,3.6061,506.2481408375059,820.9079315741722,367.831680559902,837.294763685294,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.8216,27.7126,630.3923,38.0021,30.1408,624.1111,754.0504,395.0670,559.0219,383.8077,,,,,,,,,,,,,,
48664,3834564.362,12:18:39:248,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,2,2,18.0251,18.0251,4.1265,15.6711,15.6711,3.5666,531.6690694477581,546.2719509813128,547.6815783871162,523.7694598503555,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.7955,28.6020,630.4204,37.8485,30.9807,624.4205,753.4868,387.7144,558.8264,376.2623,,,,,,,,,,,,,,
48666,3834604.133,12:18:39:288,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,2,2,18.1184,18.1184,4.1515,16.0367,16.0367,3.6492,516.5601234372247,493.455923465429,621.8680923925835,506.22486558925095,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.1599,29.1319,630.9884,37.5965,31.4700,624.4952,754.6295,385.2243,560.0195,374.1155,,,,,,,,,,,,,,
48668,3834643.899,12:18:39:328,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48874.844,32,Gainsboro,93.4223,Eye,Fixation,Fixation,2,2,17.6490,17.6490,4.044,15.9787,15.9787,3.6382,548.2488325348137,502.54045524457524,566.848810184078,524.5205319890742,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.5851,29.6974,630.7674,37.2393,32.0609,624.8496,756.6323,382.9230,561.2424,371.8876,,,,,,,,,,,,,,
