Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
64448,10118382.566,15:49:03:000,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,federica final_wmv_3000kbps_720p.avi,,,,,,
64449,10118388.946,15:49:03:006,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.3327,11.3327,2.7951,10.4815,10.4815,2.5704,615.9529692546793,517.2464031435098,606.5790687328699,478.5002847021758,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.7039,-33.9883,674.3447,42.7834,-24.6677,668.6344,759.5666,635.4560,550.1689,599.9096,,,,,,,,,,,,,,
64451,10118428.707,15:49:03:046,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.3307,11.3307,2.7948,10.2848,10.2848,2.5233,668.945307643511,529.6461603557747,601.795529504778,533.2624388681392,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.6331,-34.2183,674.3713,42.9801,-24.9476,668.6372,759.5024,636.4347,549.8721,601.0387,,,,,,,,,,,,,,
64453,10118468.451,15:49:03:086,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Saccade,Saccade,1,1,11.1563,11.1563,2.755,10.0404,10.0404,2.4668,571.5773598677988,517.8441486595152,588.9826372741563,454.0928830855314,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.4465,-34.1428,674.9843,43.1483,-24.9721,669.2328,758.5268,636.0270,549.0000,600.4500,,,,,,,,,,,,,,
64455,10118559.719,15:49:03:177,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.8385,10.8385,2.6792,10.0917,10.0917,2.4797,638.7948102330384,318.79199457794766,653.5571604167332,313.9291873865422,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.1869,-33.8946,675.2975,43.3948,-24.7686,669.3995,757.4692,633.9336,547.9971,599.0158,,,,,,,,,,,,,,
64458,10118607.696,15:49:03:225,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.3761,10.3761,2.5671,9.7949,9.7949,2.4095,615.5585699268456,321.99630502087115,579.9738403715893,310.8337104095018,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.3994,-33.6320,675.3320,44.3764,-24.7700,669.6606,754.6191,632.8036,544.5000,599.1429,,,,,,,,,,,,,,
64460,10118647.441,15:49:03:265,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.2144,10.2144,2.5272,9.8232,9.8232,2.4163,677.3899050242994,379.91927091627247,612.833313240966,298.80686072427125,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.0831,-33.5713,675.1547,44.7672,-24.8779,669.6319,752.9824,632.0427,542.9367,599.6865,,,,,,,,,,,,,,
64462,10118687.316,15:49:03:305,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,10.2287,10.2287,2.5288,9.7561,9.7561,2.4007,579.5158233183924,334.9146495043005,615.8939211967898,314.21900926327197,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.5734,-33.3152,674.6653,45.2958,-24.8697,669.7394,751.3026,631.6762,541.0000,599.4692,,,,,,,,,,,,,,
64464,10118727.051,15:49:03:344,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8536,9.8536,2.4377,9.6163,9.6163,2.3695,571.1447984104036,311.2317615985252,652.9222941191991,277.9158639224632,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.0006,-32.0774,674.7057,47.9733,-23.8485,670.3158,741.4986,627.0458,530.9121,595.4219,,,,,,,,,,,,,,
64466,10118766.809,15:49:03:384,Trial001,Federica Final_WMV_3000Kbps_720p.avi,0.0,48663.166,39,Khaki,99.1715,Eye,Fixation,Fixation,1,1,9.8279,9.8279,2.4326,9.1816,9.1816,2.2658,624.8481127057913,321.15622007382314,644.3700280820556,292.8268526317764,yeux (1),yeux (1),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.6713,-33.1343,674.9268,46.3817,-25.0264,670.6938,747.9575,630.7713,536.9331,599.5608,,,,,,,,,,,,,,
