Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,groupe d'enfants
14113,7185638.516,14:45:59:000,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Information,Separator,Separator,1,1,,,,,,,,,,,,,,,,,,,,,,vnvg151201b1.avi,,,,,,,,,,,,,,,,
14114,7185641.691,14:45:59:003,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,,,,,3.6945,3.7208,0.0,17.946615829360592,9.312448834197,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14116,7185681.453,14:45:59:043,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,,,,,3.7039,3.7017,671.8551186947983,810.3020470902154,711.0525211704454,768.9731642308886,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14121,7185817.403,14:45:59:179,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,1,1,3.7795,3.7871,556.278178758886,576.8214599453114,548.861811526501,588.195496404156,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14123,7185909.335,14:45:59:271,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,2,2,3.6171,3.7511,658.9551027586144,358.0409758338405,633.0751273131523,367.26530912239014,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14128,7186057.618,14:45:59:419,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Saccade,Saccade,2,2,3.6183,3.6579,624.4952378626667,257.6105167886184,618.3980958091757,342.81557688053925,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14144,7186385.745,14:45:59:747,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,4,4,3.4237,3.5969,620.2573668492882,223.241199854922,646.417329134196,223.52333189299077,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14147,7186437.311,14:45:59:799,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,4,4,3.5721,3.7039,627.2788005892248,229.38821289036102,606.8006218947478,181.94980789428962,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14149,7186477.049,14:45:59:839,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Saccade,Saccade,4,4,3.6919,3.633,493.5086546026837,244.57470509988795,503.5254449947472,200.09075270272774,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14151,7186516.816,14:45:59:878,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,5,5,3.7957,3.7553,148.80164715946052,274.0243942005149,129.61621214323466,324.73028131572113,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14159,7186678.736,14:46:00:040,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,5,5,3.9839,3.9615,143.66591640940896,239.72442402613447,124.7837274329842,305.0376057774995,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
14161,7186715.679,14:46:00:077,Trial001,01vnvg151201b1.avi,0.0,48657.457,44,DarkGray,85.8245,Eye,Fixation,Fixation,5,5,3.9209,3.9446,97.43672241299838,285.29993057972996,106.97362547039982,253.51917335182566,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,
